,TP9,AF7,AF8,TP10,Right AUX,timestamps
13417,178.711,30.273,-44.434,2.930,36.621,1730817252.201
13418,-237.793,40.527,-1000.000,-220.215,79.102,1730817252.205
13419,-292.480,32.715,-390.137,-102.051,59.570,1730817252.209
13420,134.277,26.855,940.918,220.215,60.059,1730817252.213
13421,444.336,35.156,-978.027,304.688,56.641,1730817252.217
13422,214.355,38.086,-118.164,32.715,40.527,1730817252.221
13423,-213.379,36.621,-1000.000,-225.586,8.789,1730817252.224
13424,-312.500,35.156,-552.246,-150.391,0.977,1730817252.228
13425,83.496,33.203,713.867,177.734,32.715,1730817252.232
13426,439.453,28.809,-840.820,312.500,-21.973,1730817252.236
13427,262.207,33.691,177.246,69.824,28.809,1730817252.240
13428,-181.641,41.016,-1000.000,-208.984,72.754,1730817252.244
13429,-339.355,40.527,-769.531,-181.641,2.930,1730817252.247
13430,23.438,37.109,482.910,133.789,23.926,1730817252.251
13431,416.504,30.762,-802.246,307.129,3.418,1730817252.255
13432,299.316,35.156,290.527,110.840,-19.043,1730817252.259
13433,-139.160,37.598,-997.070,-182.129,47.363,1730817252.263
13434,-352.539,34.668,-887.207,-205.078,17.578,1730817252.267
13435,-40.527,31.250,321.289,94.238,-14.648,1730817252.270
13436,377.930,24.902,-795.410,296.875,4.395,1730817252.274
13437,316.406,33.203,296.875,121.582,41.992,1730817252.278
13438,-107.422,43.457,-996.582,-180.664,8.301,1730817252.282
13439,-361.328,39.062,-894.531,-235.840,53.223,1730817252.286
13440,-94.238,29.785,292.480,50.293,83.984,1730817252.290
13441,358.887,29.785,-858.398,295.410,45.898,1730817252.294
13442,369.141,39.062,677.734,182.617,47.852,1730817252.297
13443,-39.551,37.109,-563.477,-117.188,8.301,1730817252.301
13444,-359.375,30.762,-1000.000,-243.164,24.902,1730817252.305
13445,-166.016,32.715,14.160,-2.441,39.551,1730817252.309
13446,306.152,29.785,-864.746,284.668,30.273,1730817252.313
13447,385.742,31.250,735.352,217.773,-25.391,1730817252.317
13448,-5.859,40.527,-494.141,-86.426,-14.160,1730817252.320
13449,-353.516,41.016,-1000.000,-250.000,-9.277,1730817252.324
13450,-206.543,35.645,-125.488,-45.410,-9.766,1730817252.328
13451,271.484,31.738,-906.250,268.555,44.434,1730817252.332
13452,410.156,29.785,810.059,247.070,30.762,1730817252.336
13453,51.270,33.691,-355.957,-48.340,-16.602,1730817252.340
13454,-323.730,41.504,-1000.000,-242.676,17.090,1730817252.343
13455,-244.141,39.551,-218.750,-88.379,50.293,1730817252.347
13456,221.680,34.668,-961.914,240.234,62.012,1730817252.351
13457,432.129,37.109,965.332,280.273,69.336,1730817252.355
13458,115.723,44.434,-159.180,-4.883,17.578,1730817252.359
13459,-297.363,44.434,-1000.000,-232.910,64.453,1730817252.363
13460,-283.203,37.109,-339.844,-118.652,79.102,1730817252.366
13461,182.129,34.180,933.105,215.332,62.988,1730817252.370
13462,454.102,35.156,-911.133,308.105,59.082,1730817252.374
13463,175.293,40.527,41.504,41.992,31.738,1730817252.378
13464,-255.371,46.387,-1000.000,-215.332,20.508,1730817252.382
13465,-310.547,39.551,-599.609,-145.508,1.953,1730817252.386
13466,109.375,28.320,729.980,174.805,11.719,1730817252.389
13467,423.828,28.320,-899.414,301.270,42.480,1730817252.393
13468,208.008,37.109,-50.293,76.172,46.387,1730817252.397
13469,-221.680,38.574,-1000.000,-197.754,28.320,1730817252.401
13470,-329.102,34.668,-678.223,-178.711,46.875,1730817252.405
13471,70.312,33.691,553.223,141.602,42.480,1730817252.409
13472,435.059,28.809,-805.176,312.500,-10.254,1730817252.412
13473,265.137,29.785,280.273,114.258,-49.805,1730817252.416
13474,-177.734,35.645,-1000.000,-174.805,-53.711,1730817252.420
13475,-342.773,34.180,-798.340,-202.148,-28.809,1730817252.424
13476,11.230,31.738,440.918,98.145,-29.785,1730817252.428
13477,416.992,32.227,-812.988,317.383,31.250,1730817252.432
13478,308.594,35.645,438.477,151.855,91.309,1730817252.435
13479,-135.254,33.203,-879.883,-156.250,62.012,1730817252.439
13480,-358.398,27.344,-964.844,-222.656,47.852,1730817252.443
13481,-44.922,29.297,207.520,58.594,8.789,1730817252.447
13482,399.902,34.668,-833.496,310.059,-20.996,1730817252.451
13483,351.562,34.668,538.086,190.918,36.621,1730817252.455
13484,-81.055,32.227,-749.023,-115.723,49.316,1730817252.458
13485,-349.121,41.504,-1000.000,-226.562,39.551,1730817252.462
13486,-101.074,41.016,70.801,18.555,12.695,1730817252.466
13487,355.957,33.691,-866.699,295.410,-0.488,1730817252.470
13488,381.348,32.715,750.977,220.215,67.871,1730817252.474
13489,-27.832,35.156,-473.145,-85.449,97.656,1730817252.478
13490,-348.633,40.039,-1000.000,-233.887,56.641,1730817252.481
13491,-162.598,41.504,-98.145,-19.531,10.742,1730817252.485
13492,318.359,38.086,-887.207,286.133,20.020,1730817252.489
13493,416.504,33.691,800.781,262.695,58.105,1730817252.493
13494,28.809,38.086,-407.715,-35.645,66.406,1730817252.497
13495,-327.637,38.574,-1000.000,-224.609,0.977,1730817252.501
13496,-203.125,36.133,-196.777,-59.570,-21.973,1730817252.505
13497,273.438,34.668,-930.176,260.254,48.340,1730817252.508
13498,442.383,38.086,861.816,286.621,104.004,1730817252.512
13499,91.797,43.945,-291.016,-10.254,56.152,1730817252.516
13500,-304.688,41.992,-1000.000,-233.887,4.395,1730817252.520
13501,-252.930,38.086,-341.309,-105.957,18.066,1730817252.524
13502,211.914,29.785,916.016,223.633,-10.254,1730817252.527
13503,450.684,24.414,-895.996,306.152,24.414,1730817252.531
13504,158.691,27.832,79.102,45.898,86.914,1730817252.535
13505,-259.277,32.227,-1000.000,-201.172,7.812,1730817252.539
13506,-286.133,24.902,-471.680,-129.395,-18.066,1730817252.543
13507,155.273,20.020,824.707,196.289,49.316,1730817252.547
13508,456.543,22.949,-859.863,321.777,37.109,1730817252.551
13509,206.543,26.855,141.602,76.172,37.598,1730817252.554
13510,-226.562,38.086,-1000.000,-191.895,74.707,1730817252.558
13511,-311.035,40.527,-619.141,-159.180,82.520,1730817252.562
13512,94.727,25.879,647.949,153.320,69.824,1730817252.566
13513,443.359,23.926,-819.336,323.730,19.043,1730817252.570
13514,260.742,27.832,268.066,117.188,-18.066,1730817252.573
13515,-178.711,34.668,-1000.000,-171.387,-2.441,1730817252.577
13516,-335.938,38.086,-831.055,-192.383,4.395,1730817252.581
13517,20.996,25.391,368.164,92.773,58.594,1730817252.585
13518,416.992,26.367,-811.035,301.758,38.574,1730817252.589
13519,301.758,38.086,405.762,141.602,-17.578,1730817252.593
13520,-141.602,42.969,-896.973,-155.273,-0.977,1730817252.597
13521,-362.305,46.387,-997.070,-225.098,-17.578,1730817252.600
13522,-57.129,39.062,145.020,39.062,-59.082,1730817252.604
13523,373.535,27.344,-821.289,296.387,14.648,1730817252.608
13524,330.566,34.180,525.391,183.594,114.258,1730817252.612
13525,-89.355,41.504,-765.625,-112.305,12.695,1730817252.616
13526,-356.445,34.668,-1000.000,-219.238,-71.289,1730817252.619
13527,-116.699,30.273,6.348,5.859,-1.953,1730817252.623
13528,334.961,30.273,-833.008,285.645,90.332,1730817252.627
13529,369.629,35.645,566.406,221.680,81.543,1730817252.631
13530,-21.973,42.480,-687.012,-72.754,-20.996,1730817252.635
13531,-339.844,41.016,-1000.000,-224.121,34.668,1730817252.639
13532,-180.664,36.133,-134.766,-44.922,58.594,1730817252.643
13533,283.691,28.809,-933.594,250.977,35.645,1730817252.646
13534,405.273,31.738,898.926,253.906,71.777,1730817252.650
13535,46.875,35.645,-246.094,-22.949,59.570,1730817252.654
13536,-314.941,35.645,-1000.000,-214.844,34.180,1730817252.658
13537,-235.840,30.273,-294.434,-81.055,15.625,1730817252.662
13538,221.191,31.250,-992.676,224.121,23.926,1730817252.666
13539,425.293,34.668,964.355,267.090,27.344,1730817252.669
13540,114.746,34.668,-181.152,10.742,57.617,1730817252.673
13541,-278.320,39.062,-1000.000,-203.613,73.242,1730817252.677
13542,-275.391,34.668,-514.160,-121.582,41.992,1730817252.681
13543,158.203,35.156,818.848,182.617,16.113,1730817252.685
13544,425.781,33.203,-975.098,284.668,-9.277,1730817252.689
13545,171.387,25.879,-131.348,56.152,9.277,1730817252.692
13546,-235.352,25.391,-1000.000,-178.223,1.953,1730817252.696
13547,-309.570,29.297,-647.461,-144.043,-16.602,1730817252.700
13548,73.242,30.762,550.781,128.418,-9.277,1730817252.704
13549,404.785,27.344,-823.730,273.926,60.547,1730817252.708
13550,229.492,25.391,229.004,100.098,53.223,1730817252.712
13551,-186.035,30.273,-1000.000,-151.855,21.973,1730817252.715
13552,-328.613,34.180,-807.129,-173.340,41.504,1730817252.719
13553,6.836,32.227,375.488,87.891,77.637,1730817252.723
13554,386.230,34.668,-809.570,285.156,111.328,1730817252.727
13555,282.715,40.527,282.227,140.625,40.527,1730817252.731
13556,-140.625,41.504,-1000.000,-138.184,0.488,1730817252.735
13557,-346.680,36.621,-874.512,-199.219,26.367,1730817252.738
13558,-61.523,26.367,287.598,37.598,47.852,1730817252.742
13559,347.168,20.508,-842.773,263.672,51.270,1730817252.746
13560,319.336,26.367,565.918,169.434,87.891,1730817252.750
13561,-84.473,38.574,-696.777,-103.516,67.383,1730817252.754
13562,-350.098,41.504,-1000.000,-208.496,-4.883,1730817252.758
13563,-119.141,39.551,18.066,-2.930,-2.930,1730817252.761
13564,319.336,34.180,-851.074,246.094,55.664,1730817252.765
13565,345.703,29.785,639.160,185.059,115.723,1730817252.769
13566,-45.410,35.645,-591.309,-88.379,42.969,1730817252.773
13567,-355.469,32.715,-1000.000,-225.586,-31.738,1730817252.777
13568,-177.734,27.832,-187.988,-44.922,24.902,1730817252.781
13569,286.133,28.809,-914.551,236.816,3.418,1730817252.785
13570,378.906,27.832,828.613,229.004,15.137,1730817252.788
13571,12.207,32.227,-379.883,-35.156,13.184,1730817252.792
13572,-331.543,37.598,-1000.000,-197.754,15.137,1730817252.796
13573,-229.980,35.156,-231.445,-66.895,29.785,1730817252.800
13574,223.633,30.762,-975.586,206.543,-10.742,1730817252.804
13575,398.438,32.227,963.379,247.070,6.348,1730817252.807
13576,75.684,40.039,-165.039,2.930,58.105,1730817252.811
13577,-298.828,41.504,-1000.000,-192.871,76.172,1730817252.815
13578,-263.672,33.203,-469.238,-103.516,72.266,1730817252.819
13579,175.781,29.297,814.453,181.641,36.133,1730817252.823
13580,413.574,26.367,-930.664,263.672,35.645,1730817252.827
13581,136.230,28.809,-46.387,41.016,19.043,1730817252.831
13582,-269.043,34.668,-1000.000,-173.340,35.156,1730817252.834
13583,-303.711,31.738,-568.848,-131.836,31.250,1730817252.838
13584,110.352,27.344,688.477,147.949,6.836,1730817252.842
13585,399.414,27.832,-853.516,278.809,51.270,1730817252.846
13586,174.316,34.180,92.285,77.637,50.293,1730817252.850
13587,-238.281,34.668,-1000.000,-160.645,16.602,1730817252.854
13588,-333.496,30.273,-702.148,-156.250,-45.410,1730817252.857
13589,55.664,28.809,542.480,105.469,-1.953,1730817252.861
13590,403.320,27.832,-896.973,262.207,5.371,1730817252.865
13591,231.445,36.133,45.898,94.727,4.395,1730817252.869
13592,-189.453,41.016,-1000.000,-155.273,58.105,1730817252.873
13593,-335.449,30.762,-820.312,-187.988,11.230,1730817252.877
13594,7.324,20.996,327.637,65.918,-14.648,1730817252.880
13595,395.020,20.996,-814.941,271.973,27.832,1730817252.884
13596,292.480,30.273,391.602,144.531,40.039,1730817252.888
13597,-127.930,41.504,-910.645,-114.746,31.738,1730817252.892
13598,-335.938,37.109,-959.473,-188.477,39.551,1730817252.896
13599,-39.062,31.250,183.594,39.062,52.246,1730817252.900
13600,373.047,31.738,-812.988,269.531,50.293,1730817252.903
13601,325.195,36.621,408.203,173.828,9.277,1730817252.907
13602,-85.449,39.551,-879.883,-90.820,57.129,1730817252.911
13603,-343.262,33.691,-1000.000,-198.730,62.988,1730817252.915
13604,-103.516,28.320,80.566,-1.953,2.441,1730817252.919
13605,332.520,27.344,-859.375,248.535,-9.766,1730817252.923
13606,352.051,32.715,668.945,201.660,27.344,1730817252.926
13607,-38.086,41.016,-556.641,-61.523,68.848,1730817252.930
13608,-333.984,36.621,-1000.000,-205.566,55.664,1730817252.934
13609,-152.832,28.320,-104.980,-37.598,3.418,1730817252.938
13610,291.016,26.855,-900.391,237.793,47.363,1730817252.942
13611,375.488,31.738,770.020,228.027,39.062,1730817252.946
13612,8.789,36.133,-405.273,-32.715,21.973,1730817252.949
13613,-328.125,37.598,-1000.000,-209.473,11.230,1730817252.953
13614,-208.984,32.715,-290.039,-84.473,-13.672,1730817252.957
13615,239.258,25.879,-995.605,201.660,4.395,1730817252.961
13616,394.043,28.809,952.637,243.164,16.113,1730817252.965
13617,68.848,31.738,-211.914,-4.395,41.992,1730817252.969
13618,-300.293,30.762,-1000.000,-204.590,70.312,1730817252.973
13619,-249.512,30.762,-317.383,-105.957,66.895,1730817252.976
13620,196.289,28.320,973.633,187.988,53.711,1730817252.980
13621,427.246,32.227,979.980,268.555,16.602,1730817252.984
13622,145.020,35.156,-132.324,32.715,7.324,1730817252.988
13623,-256.348,34.668,-1000.000,-184.570,26.855,1730817252.992
13624,-276.855,31.250,-509.766,-135.254,27.344,1730817252.995
13625,142.578,34.180,760.254,144.531,85.449,1730817252.999
13626,422.852,37.109,-883.789,277.344,66.895,1730817253.003
13627,185.059,40.527,67.383,84.961,25.391,1730817253.007
13628,-230.957,41.992,-1000.000,-157.227,23.926,1730817253.011
13629,-315.430,35.645,-736.816,-161.133,2.930,1730817253.015
13630,75.195,31.738,514.648,102.539,12.207,1730817253.019
13631,411.133,32.715,-810.547,272.461,6.348,1730817253.022
13632,233.887,36.621,165.527,110.352,-8.301,1730817253.026
13633,-185.547,36.133,-1000.000,-140.625,3.906,1730817253.030
13634,-325.195,31.250,-755.859,-167.969,9.277,1730817253.034
13635,30.273,37.109,455.566,90.332,34.180,1730817253.038
13636,399.902,38.574,-815.918,273.926,13.184,1730817253.042
13637,276.367,40.039,284.180,126.465,5.859,1730817253.045
13638,-138.184,49.316,-976.074,-132.812,27.832,1730817253.049
13639,-336.426,38.574,-904.297,-199.219,26.855,1730817253.053
13640,-42.969,30.762,241.699,22.461,-7.324,1730817253.057
13641,368.652,38.086,-837.402,248.047,-1.953,1730817253.061
13642,316.895,42.480,542.969,154.297,67.383,1730817253.065
13643,-96.191,43.945,-760.254,-107.422,45.898,1730817253.068
13644,-337.891,40.527,-1000.000,-206.055,51.270,1730817253.072
13645,-89.355,35.645,151.367,-0.977,95.703,1730817253.076
13646,339.844,34.668,-837.402,251.465,33.691,1730817253.080
13647,350.586,35.156,597.656,190.918,-1.465,1730817253.084
13648,-47.852,34.180,-668.457,-76.172,-10.742,1730817253.088
13649,-339.355,36.133,-1000.000,-208.008,-32.227,1730817253.091
13650,-140.137,40.527,-122.559,-29.297,-19.531,1730817253.095
13651,308.105,38.086,-875.488,245.117,25.391,1730817253.099
13652,383.301,40.039,642.578,225.586,62.988,1730817253.103
13653,15.137,40.527,-591.309,-35.156,55.176,1730817253.107
13654,-313.477,31.738,-1000.000,-201.660,-12.207,1730817253.111
13655,-187.012,23.438,-172.852,-64.941,25.879,1730817253.115
13656,264.160,24.902,-949.707,221.191,83.008,1730817253.118
13657,408.203,28.809,933.594,245.605,78.125,1730817253.122
13658,70.312,32.715,-206.543,-6.348,105.957,1730817253.126
13659,-294.922,35.645,-1000.000,-190.918,30.273,1730817253.130
13660,-231.445,36.133,-278.809,-88.867,15.625,1730817253.134
13661,215.820,31.738,989.746,192.383,71.289,1730817253.138
13662,427.734,34.668,-982.910,269.043,92.285,1730817253.141
13663,135.742,46.875,-85.449,39.551,15.137,1730817253.145
13664,-262.207,46.387,-1000.000,-187.012,8.301,1730817253.149
13665,-267.090,40.039,-414.551,-125.000,60.547,1730817253.153
13666,160.645,31.738,894.531,166.016,33.691,1730817253.157
13667,421.875,30.762,-964.844,271.484,39.551,1730817253.161
13668,176.270,36.621,-53.223,65.918,41.016,1730817253.164
13669,-231.934,36.621,-1000.000,-159.180,17.578,1730817253.168
13670,-306.641,22.949,-601.074,-152.344,28.320,1730817253.172
13671,87.402,20.020,641.602,116.211,69.336,1730817253.176
13672,414.551,29.785,-839.355,273.438,42.969,1730817253.180
13673,224.609,32.227,141.113,91.797,0.488,1730817253.184
13674,-198.242,34.668,-1000.000,-158.203,31.738,1730817253.187
13675,-332.031,32.715,-754.395,-182.129,32.715,1730817253.191
13676,26.367,32.715,463.867,77.148,13.672,1730817253.195
13677,392.578,35.645,-801.270,266.113,11.230,1730817253.199
13678,261.230,34.180,296.387,121.582,13.184,1730817253.203
13679,-155.762,31.250,-1000.000,-133.789,0.000,1730817253.207
13680,-338.379,31.738,-849.609,-189.941,81.055,1730817253.210
13681,-28.809,31.738,338.379,46.875,100.098,1730817253.214
13682,373.047,28.320,-828.613,264.160,15.625,1730817253.218
13683,306.641,29.785,473.633,163.086,-6.348,1730817253.222
13684,-102.539,31.738,-794.434,-94.238,39.551,1730817253.226
13685,-333.984,32.715,-1000.000,-192.383,26.367,1730817253.230
13686,-78.613,34.180,34.180,8.789,35.645,1730817253.233
13687,341.797,37.109,-851.074,249.512,53.711,1730817253.237
13688,342.773,38.086,612.793,190.430,3.906,1730817253.241
13689,-50.781,34.180,-648.438,-69.336,0.488,1730817253.245
13690,-333.496,34.668,-1000.000,-206.055,5.859,1730817253.249
13691,-129.883,35.645,3.418,-29.785,62.012,1730817253.253
13692,311.035,30.762,-866.699,239.746,44.434,1730817253.256
13693,379.883,28.320,734.375,230.469,15.137,1730817253.260
13694,17.090,35.156,-510.742,-23.438,32.227,1730817253.264
13695,-307.129,36.133,-1000.000,-191.895,45.410,1730817253.268
13696,-178.711,28.809,-114.746,-54.199,79.102,1730817253.272
13697,255.859,22.461,-928.223,216.797,47.852,1730817253.276
13698,383.301,26.855,888.672,238.281,83.984,1730817253.280
13699,46.387,37.109,-252.930,-3.418,61.035,1730817253.283
13700,-308.105,38.574,-1000.000,-195.312,-13.184,1730817253.287
13701,-231.934,33.203,-350.098,-89.355,33.691,1730817253.291
13702,208.496,29.297,934.082,190.430,66.406,1730817253.295
13703,399.414,33.691,987.305,246.094,4.395,1730817253.299
13704,95.703,30.762,-146.973,16.113,24.414,1730817253.303
13705,-291.992,32.227,-1000.000,-200.684,57.617,1730817253.306
13706,-284.180,39.551,-409.668,-143.555,8.789,1730817253.310
13707,144.043,32.227,892.090,140.625,27.832,1730817253.314
13708,398.926,32.715,-933.594,253.418,6.348,1730817253.318
13709,138.184,38.086,-50.781,39.551,-0.977,1730817253.322
13710,-263.672,39.062,-1000.000,-193.848,13.672,1730817253.326
13711,-302.246,40.527,-540.527,-162.109,-1.953,1730817253.329
13712,104.004,39.062,734.863,111.328,29.785,1730817253.333
13713,404.785,37.598,-886.719,259.766,40.039,1730817253.337
13714,198.730,38.574,89.844,80.078,41.992,1730817253.341
13715,-211.914,45.410,-1000.000,-162.598,20.996,1730817253.345
13716,-316.406,49.805,-694.824,-174.805,44.922,1730817253.349
13717,55.176,41.016,502.441,80.078,60.547,1730817253.352
13718,405.762,36.133,-828.125,261.719,-5.371,1730817253.356
13719,259.766,41.504,326.172,116.699,41.992,1730817253.360
13720,-151.367,44.922,-964.844,-132.812,29.297,1730817253.364
13721,-313.965,45.898,-897.949,-178.223,5.859,1730817253.368
13722,10.742,39.062,275.391,63.477,17.578,1730817253.372
13723,392.578,28.809,-808.594,278.809,11.719,1730817253.376
13724,297.363,30.273,385.742,159.668,58.105,1730817253.379
13725,-115.723,37.109,-923.828,-109.863,67.871,1730817253.383
13726,-333.496,39.062,-977.539,-198.730,6.836,1730817253.387
13727,-61.523,34.668,180.664,20.508,23.438,1730817253.391
